Disease,Year,PROVINCE,Week_no,Count
Dengue,2017,Pathum Thani,39,4
Dengue,2017,Pathum Thani,40,7
Dengue,2017,Pathum Thani,41,5
Dengue,2017,Pathum Thani,42,7
Dengue,2017,Pathum Thani,43,17
Dengue,2017,Pathum Thani,44,10
Dengue,2017,Pathum Thani,45,13
Dengue,2017,Pathum Thani,46,11
Dengue,2017,Pathum Thani,47,16
Dengue,2017,Pathum Thani,48,7
Dengue,2017,Pathum Thani,49,4
Dengue,2017,Pathum Thani,50,7
Dengue,2017,Pathum Thani,51,4
Dengue,2017,Pathum Thani,52,8
Dengue,2017,Pathum Thani,53,0
Dengue,2017,Phra Nakhon Si Ayutthaya,1,10
Dengue,2017,Phra Nakhon Si Ayutthaya,2,7
Dengue,2017,Phra Nakhon Si Ayutthaya,3,3
Dengue,2017,Phra Nakhon Si Ayutthaya,4,0
Dengue,2017,Phra Nakhon Si Ayutthaya,5,3
Dengue,2017,Phra Nakhon Si Ayutthaya,6,3
Dengue,2017,Phra Nakhon Si Ayutthaya,7,5
Dengue,2017,Phra Nakhon Si Ayutthaya,8,2
Dengue,2017,Phra Nakhon Si Ayutthaya,9,1
Dengue,2017,Phra Nakhon Si Ayutthaya,10,2
Dengue,2017,Phra Nakhon Si Ayutthaya,11,5
Dengue,2017,Phra Nakhon Si Ayutthaya,12,5
Dengue,2017,Phra Nakhon Si Ayutthaya,13,8
Dengue,2017,Phra Nakhon Si Ayutthaya,14,8
Dengue,2017,Phra Nakhon Si Ayutthaya,15,7
Dengue,2017,Phra Nakhon Si Ayutthaya,16,10
Dengue,2017,Phra Nakhon Si Ayutthaya,17,5
Dengue,2017,Phra Nakhon Si Ayutthaya,18,4
Dengue,2017,Phra Nakhon Si Ayutthaya,19,7
Dengue,2017,Phra Nakhon Si Ayutthaya,20,8
Dengue,2017,Phra Nakhon Si Ayutthaya,21,10
Dengue,2017,Phra Nakhon Si Ayutthaya,22,8
Dengue,2017,Phra Nakhon Si Ayutthaya,23,10
Dengue,2017,Phra Nakhon Si Ayutthaya,24,16
Dengue,2017,Phra Nakhon Si Ayutthaya,25,13
Dengue,2017,Phra Nakhon Si Ayutthaya,26,14
Dengue,2017,Phra Nakhon Si Ayutthaya,27,20
Dengue,2017,Phra Nakhon Si Ayutthaya,28,22
Dengue,2017,Phra Nakhon Si Ayutthaya,29,21
Dengue,2017,Phra Nakhon Si Ayutthaya,30,20
Dengue,2017,Phra Nakhon Si Ayutthaya,31,18
Dengue,2017,Phra Nakhon Si Ayutthaya,32,14
Dengue,2017,Phra Nakhon Si Ayutthaya,33,18
Dengue,2017,Phra Nakhon Si Ayutthaya,34,16
Dengue,2017,Phra Nakhon Si Ayutthaya,35,16
Dengue,2017,Phra Nakhon Si Ayutthaya,36,7
Dengue,2017,Phra Nakhon Si Ayutthaya,37,13
Dengue,2017,Phra Nakhon Si Ayutthaya,38,17
Dengue,2017,Phra Nakhon Si Ayutthaya,39,11
Dengue,2017,Phra Nakhon Si Ayutthaya,40,7
Dengue,2017,Phra Nakhon Si Ayutthaya,41,8
Dengue,2017,Phra Nakhon Si Ayutthaya,42,14
Dengue,2017,Phra Nakhon Si Ayutthaya,43,7
Dengue,2017,Phra Nakhon Si Ayutthaya,44,8
Dengue,2017,Phra Nakhon Si Ayutthaya,45,7
Dengue,2017,Phra Nakhon Si Ayutthaya,46,5
Dengue,2017,Phra Nakhon Si Ayutthaya,47,10
Dengue,2017,Phra Nakhon Si Ayutthaya,48,9
Dengue,2017,Phra Nakhon Si Ayutthaya,49,9
Dengue,2017,Phra Nakhon Si Ayutthaya,50,7
Dengue,2017,Phra Nakhon Si Ayutthaya,51,6
Dengue,2017,Phra Nakhon Si Ayutthaya,52,8
Dengue,2017,Phra Nakhon Si Ayutthaya,53,1
Dengue,2017,Ang Thong,1,1
Dengue,2017,Ang Thong,2,2
Dengue,2017,Ang Thong,3,3
Dengue,2017,Ang Thong,4,3
Dengue,2017,Ang Thong,5,0
Dengue,2017,Ang Thong,6,0
Dengue,2017,Ang Thong,7,1
Dengue,2017,Ang Thong,8,3
Dengue,2017,Ang Thong,9,2
Dengue,2017,Ang Thong,10,1
Dengue,2017,Ang Thong,11,0
Dengue,2017,Ang Thong,12,0
Dengue,2017,Ang Thong,13,0
Dengue,2017,Ang Thong,14,1
Dengue,2017,Ang Thong,15,1
Dengue,2017,Ang Thong,16,0
Dengue,2017,Ang Thong,17,1
Dengue,2017,Ang Thong,18,0
Dengue,2017,Ang Thong,19,5
Dengue,2017,Ang Thong,20,0
Dengue,2017,Ang Thong,21,3
Dengue,2017,Ang Thong,22,4
Dengue,2017,Ang Thong,23,4
Dengue,2017,Ang Thong,24,2
Dengue,2017,Ang Thong,25,7
Dengue,2017,Ang Thong,26,7
Dengue,2017,Ang Thong,27,6
Dengue,2017,Ang Thong,28,13
Dengue,2017,Ang Thong,29,12
Dengue,2017,Ang Thong,30,17
Dengue,2017,Ang Thong,31,12
Dengue,2017,Ang Thong,32,8
Dengue,2017,Ang Thong,33,14
Dengue,2017,Ang Thong,34,4
Dengue,2017,Ang Thong,35,11
Dengue,2017,Ang Thong,36,13
Dengue,2017,Ang Thong,37,13
Dengue,2017,Ang Thong,38,8
Dengue,2017,Ang Thong,39,9
Dengue,2017,Ang Thong,40,10
Dengue,2017,Ang Thong,41,12
Dengue,2017,Ang Thong,42,7
Dengue,2017,Ang Thong,43,11
Dengue,2017,Ang Thong,44,5
Dengue,2017,Ang Thong,45,1
Dengue,2017,Ang Thong,46,6
Dengue,2017,Ang Thong,47,7
Dengue,2017,Ang Thong,48,3
Dengue,2017,Ang Thong,49,6
Dengue,2017,Ang Thong,50,3
Dengue,2017,Ang Thong,51,2
Dengue,2017,Ang Thong,52,4
Dengue,2017,Ang Thong,53,0
Dengue,2017,Lopburi,1,4
Dengue,2017,Lopburi,2,3
Dengue,2017,Lopburi,3,3
Dengue,2017,Lopburi,4,2
Dengue,2017,Lopburi,5,0
Dengue,2017,Lopburi,6,5
Dengue,2017,Lopburi,7,2
Dengue,2017,Lopburi,8,6
Dengue,2017,Lopburi,9,3
Dengue,2017,Lopburi,10,3
Dengue,2017,Lopburi,11,3
Dengue,2017,Lopburi,12,0
Dengue,2017,Lopburi,13,1
Dengue,2017,Lopburi,14,1
Dengue,2017,Lopburi,15,0
Dengue,2017,Lopburi,16,0
Dengue,2017,Lopburi,17,0
Dengue,2017,Lopburi,18,0
Dengue,2017,Lopburi,19,2
Dengue,2017,Lopburi,20,0
Dengue,2017,Lopburi,21,3
Dengue,2017,Lopburi,22,3
Dengue,2017,Lopburi,23,3
Dengue,2017,Lopburi,24,1
Dengue,2017,Lopburi,25,4
Dengue,2017,Lopburi,26,3
Dengue,2017,Lopburi,27,7
Dengue,2017,Lopburi,28,3
Dengue,2017,Lopburi,29,2
Dengue,2017,Lopburi,30,4
Dengue,2017,Lopburi,31,11
Dengue,2017,Lopburi,32,14
Dengue,2017,Lopburi,33,8
Dengue,2017,Lopburi,34,14
Dengue,2017,Lopburi,35,9
Dengue,2017,Lopburi,36,9
Dengue,2017,Lopburi,37,7
Dengue,2017,Lopburi,38,12
Dengue,2017,Lopburi,39,6
Dengue,2017,Lopburi,40,10
Dengue,2017,Lopburi,41,3
Dengue,2017,Lopburi,42,5
Dengue,2017,Lopburi,43,4
Dengue,2017,Lopburi,44,4
Dengue,2017,Lopburi,45,2
Dengue,2017,Lopburi,46,1
Dengue,2017,Lopburi,47,2
Dengue,2017,Lopburi,48,3
Dengue,2017,Lopburi,49,1
Dengue,2017,Lopburi,50,3
Dengue,2017,Lopburi,51,1
Dengue,2017,Lopburi,52,2
Dengue,2017,Lopburi,53,0
Dengue,2017,Sing Buri,1,0
Dengue,2017,Sing Buri,2,0
Dengue,2017,Sing Buri,3,0
Dengue,2017,Sing Buri,4,0
Dengue,2017,Sing Buri,5,0
Dengue,2017,Sing Buri,6,1
Dengue,2017,Sing Buri,7,0
Dengue,2017,Sing Buri,8,0
Dengue,2017,Sing Buri,9,0
Dengue,2017,Sing Buri,10,0
Dengue,2017,Sing Buri,11,0
Dengue,2017,Sing Buri,12,0
Dengue,2017,Sing Buri,13,0
Dengue,2017,Sing Buri,14,0
Dengue,2017,Sing Buri,15,0
Dengue,2017,Sing Buri,16,0
Dengue,2017,Sing Buri,17,0
Dengue,2017,Sing Buri,18,0
Dengue,2017,Sing Buri,19,0
Dengue,2017,Sing Buri,20,1
Dengue,2017,Sing Buri,21,0
Dengue,2017,Sing Buri,22,0
Dengue,2017,Sing Buri,23,0
Dengue,2017,Sing Buri,24,5
Dengue,2017,Sing Buri,25,1
Dengue,2017,Sing Buri,26,2
Dengue,2017,Sing Buri,27,0
Dengue,2017,Sing Buri,28,0
Dengue,2017,Sing Buri,29,0
Dengue,2017,Sing Buri,30,0
Dengue,2017,Sing Buri,31,2
Dengue,2017,Sing Buri,32,1
Dengue,2017,Sing Buri,33,0
Dengue,2017,Sing Buri,34,0
Dengue,2017,Sing Buri,35,0
Dengue,2017,Sing Buri,36,0
Dengue,2017,Sing Buri,37,0
Dengue,2017,Sing Buri,38,0
Dengue,2017,Sing Buri,39,0
Dengue,2017,Sing Buri,40,0
Dengue,2017,Sing Buri,41,0
Dengue,2017,Sing Buri,42,0
Dengue,2017,Sing Buri,43,0
Dengue,2017,Sing Buri,44,0
Dengue,2017,Sing Buri,45,0
Dengue,2017,Sing Buri,46,0
Dengue,2017,Sing Buri,47,0
Dengue,2017,Sing Buri,48,0
Dengue,2017,Sing Buri,49,0
Dengue,2017,Sing Buri,50,0
Dengue,2017,Sing Buri,51,0
Dengue,2017,Sing Buri,52,0
Dengue,2017,Sing Buri,53,0
Dengue,2017,Chainat,1,0
Dengue,2017,Chainat,2,2
Dengue,2017,Chainat,3,2
Dengue,2017,Chainat,4,0
Dengue,2017,Chainat,5,1
Dengue,2017,Chainat,6,0
Dengue,2017,Chainat,7,1
Dengue,2017,Chainat,8,1
Dengue,2017,Chainat,9,2
Dengue,2017,Chainat,10,0
Dengue,2017,Chainat,11,2
Dengue,2017,Chainat,12,3
Dengue,2017,Chainat,13,1
Dengue,2017,Chainat,14,3
Dengue,2017,Chainat,15,1
Dengue,2017,Chainat,16,3
Dengue,2017,Chainat,17,4
Dengue,2017,Chainat,18,1
Dengue,2017,Chainat,19,0
Dengue,2017,Chainat,20,2
Dengue,2017,Chainat,21,4
Dengue,2017,Chainat,22,2
Dengue,2017,Chainat,23,7
Dengue,2017,Chainat,24,6
Dengue,2017,Chainat,25,14
Dengue,2017,Chainat,26,9
Dengue,2017,Chainat,27,17
Dengue,2017,Chainat,28,8
Dengue,2017,Chainat,29,8
Dengue,2017,Chainat,30,7
Dengue,2017,Chainat,31,10
Dengue,2017,Chainat,32,1
Dengue,2017,Chainat,33,6
Dengue,2017,Chainat,34,10
Dengue,2017,Chainat,35,6
Dengue,2017,Chainat,36,3
Dengue,2017,Chainat,37,7
Dengue,2017,Chainat,38,7
Dengue,2017,Chainat,39,2
Dengue,2017,Chainat,40,8
Dengue,2017,Chainat,41,3
Dengue,2017,Chainat,42,1
Dengue,2017,Chainat,43,1
Dengue,2017,Chainat,44,3
Dengue,2017,Chainat,45,3
Dengue,2017,Chainat,46,3
Dengue,2017,Chainat,47,2
Dengue,2017,Chainat,48,5
Dengue,2017,Chainat,49,0
Dengue,2017,Chainat,50,2
Dengue,2017,Chainat,51,1
Dengue,2017,Chainat,52,1
Dengue,2017,Chainat,53,2
Dengue,2017,Saraburi,1,3
Dengue,2017,Saraburi,2,0
Dengue,2017,Saraburi,3,4
Dengue,2017,Saraburi,4,8
Dengue,2017,Saraburi,5,6
Dengue,2017,Saraburi,6,3
Dengue,2017,Saraburi,7,1
Dengue,2017,Saraburi,8,1
Dengue,2017,Saraburi,9,2
Dengue,2017,Saraburi,10,0
Dengue,2017,Saraburi,11,1
Dengue,2017,Saraburi,12,1
Dengue,2017,Saraburi,13,2
Dengue,2017,Saraburi,14,1
Dengue,2017,Saraburi,15,0
Dengue,2017,Saraburi,16,1
Dengue,2017,Saraburi,17,2
Dengue,2017,Saraburi,18,1
Dengue,2017,Saraburi,19,0
Dengue,2017,Saraburi,20,6
Dengue,2017,Saraburi,21,3
Dengue,2017,Saraburi,22,4
Dengue,2017,Saraburi,23,4
Dengue,2017,Saraburi,24,3
Dengue,2017,Saraburi,25,13
Dengue,2017,Saraburi,26,13
Dengue,2017,Saraburi,27,10
Dengue,2017,Saraburi,28,11
Dengue,2017,Saraburi,29,19
Dengue,2017,Saraburi,30,13
Dengue,2017,Saraburi,31,14
Dengue,2017,Saraburi,32,18
Dengue,2017,Saraburi,33,10
Dengue,2017,Saraburi,34,14
Dengue,2017,Saraburi,35,9
Dengue,2017,Saraburi,36,7
Dengue,2017,Saraburi,37,6
Dengue,2017,Saraburi,38,3
Dengue,2017,Saraburi,39,0
Dengue,2017,Saraburi,40,1
Dengue,2017,Saraburi,41,2
Dengue,2017,Saraburi,42,0
Dengue,2017,Saraburi,43,3
Dengue,2017,Saraburi,44,0
Dengue,2017,Saraburi,45,3
Dengue,2017,Saraburi,46,2
Dengue,2017,Saraburi,47,0
Dengue,2017,Saraburi,48,0
Dengue,2017,Saraburi,49,0
Dengue,2017,Saraburi,50,0
Dengue,2017,Saraburi,51,0
Dengue,2017,Saraburi,52,0
Dengue,2017,Saraburi,53,0
Dengue,2017,Chonburi,1,10
Dengue,2017,Chonburi,2,8
Dengue,2017,Chonburi,3,5
Dengue,2017,Chonburi,4,9
Dengue,2017,Chonburi,5,9
Dengue,2017,Chonburi,6,12
Dengue,2017,Chonburi,7,5
Dengue,2017,Chonburi,8,10
Dengue,2017,Chonburi,9,8
Dengue,2017,Chonburi,10,7
Dengue,2017,Chonburi,11,5
Dengue,2017,Chonburi,12,14
Dengue,2017,Chonburi,13,9
Dengue,2017,Chonburi,14,10
Dengue,2017,Chonburi,15,8
Dengue,2017,Chonburi,16,8
Dengue,2017,Chonburi,17,13
Dengue,2017,Chonburi,18,9
Dengue,2017,Chonburi,19,21
Dengue,2017,Chonburi,20,22
Dengue,2017,Chonburi,21,12
Dengue,2017,Chonburi,22,11
Dengue,2017,Chonburi,23,17
Dengue,2017,Chonburi,24,23
Dengue,2017,Chonburi,25,35
Dengue,2017,Chonburi,26,31
Dengue,2017,Chonburi,27,21
Dengue,2017,Chonburi,28,30
Dengue,2017,Chonburi,29,32
Dengue,2017,Chonburi,30,29
Dengue,2017,Chonburi,31,16
Dengue,2017,Chonburi,32,14
Dengue,2017,Chonburi,33,7
Dengue,2017,Chonburi,34,12
Dengue,2017,Chonburi,35,13
Dengue,2017,Chonburi,36,11
Dengue,2017,Chonburi,37,13
Dengue,2017,Chonburi,38,12
Dengue,2017,Chonburi,39,13
Dengue,2017,Chonburi,40,7
Dengue,2017,Chonburi,41,16
Dengue,2017,Chonburi,42,12
Dengue,2017,Chonburi,43,17
Dengue,2017,Chonburi,44,16
Dengue,2017,Chonburi,45,13
Dengue,2017,Chonburi,46,14
Dengue,2017,Chonburi,47,23
Dengue,2017,Chonburi,48,12
Dengue,2017,Chonburi,49,17
Dengue,2017,Chonburi,50,16
Dengue,2017,Chonburi,51,13
Dengue,2017,Chonburi,52,22
Dengue,2017,Chonburi,53,1
Dengue,2017,Rayong,1,8
Dengue,2017,Rayong,2,6
Dengue,2017,Rayong,3,7
Dengue,2017,Rayong,4,4
Dengue,2017,Rayong,5,8
Dengue,2017,Rayong,6,9
Dengue,2017,Rayong,7,1
Dengue,2017,Rayong,8,7
Dengue,2017,Rayong,9,2
Dengue,2017,Rayong,10,6
Dengue,2017,Rayong,11,7
Dengue,2017,Rayong,12,1
Dengue,2017,Rayong,13,5
Dengue,2017,Rayong,14,7
Dengue,2017,Rayong,15,8
Dengue,2017,Rayong,16,11
Dengue,2017,Rayong,17,9
Dengue,2017,Rayong,18,17
Dengue,2017,Rayong,19,18
Dengue,2017,Rayong,20,15
Dengue,2017,Rayong,21,20
Dengue,2017,Rayong,22,9
Dengue,2017,Rayong,23,21
Dengue,2017,Rayong,24,13
Dengue,2017,Rayong,25,22
Dengue,2017,Rayong,26,20
Dengue,2017,Rayong,27,25
Dengue,2017,Rayong,28,27
Dengue,2017,Rayong,29,22
Dengue,2017,Rayong,30,17
Dengue,2017,Rayong,31,18
Dengue,2017,Rayong,32,13
Dengue,2017,Rayong,33,20
Dengue,2017,Rayong,34,20
Dengue,2017,Rayong,35,15
Dengue,2017,Rayong,36,12
Dengue,2017,Rayong,37,11
Dengue,2017,Rayong,38,14
Dengue,2017,Rayong,39,7
Dengue,2017,Rayong,40,5
Dengue,2017,Rayong,41,3
Dengue,2017,Rayong,42,11
Dengue,2017,Rayong,43,5
Dengue,2017,Rayong,44,14
Dengue,2017,Rayong,45,20
Dengue,2017,Rayong,46,18
Dengue,2017,Rayong,47,13
Dengue,2017,Rayong,48,17
Dengue,2017,Rayong,49,19
Dengue,2017,Rayong,50,21
Dengue,2017,Rayong,51,15
Dengue,2017,Rayong,52,21
Dengue,2017,Rayong,53,2
Dengue,2017,Chanthaburi,1,3
Dengue,2017,Chanthaburi,2,0
Dengue,2017,Chanthaburi,3,1
Dengue,2017,Chanthaburi,4,2
Dengue,2017,Chanthaburi,5,3
Dengue,2017,Chanthaburi,6,4
Dengue,2017,Chanthaburi,7,8
Dengue,2017,Chanthaburi,8,1
Dengue,2017,Chanthaburi,9,3
Dengue,2017,Chanthaburi,10,3
Dengue,2017,Chanthaburi,11,2
Dengue,2017,Chanthaburi,12,4
Dengue,2017,Chanthaburi,13,3
Dengue,2017,Chanthaburi,14,3
Dengue,2017,Chanthaburi,15,6
Dengue,2017,Chanthaburi,16,3
Dengue,2017,Chanthaburi,17,11
Dengue,2017,Chanthaburi,18,5
Dengue,2017,Chanthaburi,19,11
Dengue,2017,Chanthaburi,20,9
Dengue,2017,Chanthaburi,21,9
Dengue,2017,Chanthaburi,22,14
Dengue,2017,Chanthaburi,23,6
Dengue,2017,Chanthaburi,24,14
Dengue,2017,Chanthaburi,25,13
Dengue,2017,Chanthaburi,26,13
Dengue,2017,Chanthaburi,27,20
Dengue,2017,Chanthaburi,28,9
Dengue,2017,Chanthaburi,29,14
Dengue,2017,Chanthaburi,30,11
Dengue,2017,Chanthaburi,31,20
Dengue,2017,Chanthaburi,32,12
Dengue,2017,Chanthaburi,33,14
Dengue,2017,Chanthaburi,34,10
Dengue,2017,Chanthaburi,35,10
Dengue,2017,Chanthaburi,36,8
Dengue,2017,Chanthaburi,37,12
Dengue,2017,Chanthaburi,38,12
Dengue,2017,Chanthaburi,39,5
Dengue,2017,Chanthaburi,40,5
Dengue,2017,Chanthaburi,41,10
Dengue,2017,Chanthaburi,42,3
Dengue,2017,Chanthaburi,43,3
Dengue,2017,Chanthaburi,44,3
Dengue,2017,Chanthaburi,45,5
Dengue,2017,Chanthaburi,46,0
Dengue,2017,Chanthaburi,47,4
Dengue,2017,Chanthaburi,48,3
Dengue,2017,Chanthaburi,49,1
Dengue,2017,Chanthaburi,50,3
Dengue,2017,Chanthaburi,51,1
Dengue,2017,Chanthaburi,52,0
Dengue,2017,Chanthaburi,53,1
Dengue,2017,Trat,1,0
Dengue,2017,Trat,2,1
Dengue,2017,Trat,3,2
Dengue,2017,Trat,4,1
Dengue,2017,Trat,5,2
Dengue,2017,Trat,6,1
Dengue,2017,Trat,7,1
Dengue,2017,Trat,8,0
Dengue,2017,Trat,9,1
Dengue,2017,Trat,10,0
Dengue,2017,Trat,11,1
Dengue,2017,Trat,12,0
Dengue,2017,Trat,13,0
Dengue,2017,Trat,14,2
Dengue,2017,Trat,15,1
Dengue,2017,Trat,16,1
Dengue,2017,Trat,17,0
Dengue,2017,Trat,18,0
Dengue,2017,Trat,19,3
Dengue,2017,Trat,20,3
Dengue,2017,Trat,21,2
Dengue,2017,Trat,22,3
Dengue,2017,Trat,23,3
Dengue,2017,Trat,24,6
Dengue,2017,Trat,25,3
Dengue,2017,Trat,26,5
Dengue,2017,Trat,27,4
Dengue,2017,Trat,28,5
Dengue,2017,Trat,29,3
Dengue,2017,Trat,30,2
Dengue,2017,Trat,31,5
Dengue,2017,Trat,32,2
Dengue,2017,Trat,33,3
Dengue,2017,Trat,34,4
Dengue,2017,Trat,35,2
Dengue,2017,Trat,36,4
Dengue,2017,Trat,37,3
Dengue,2017,Trat,38,0
Dengue,2017,Trat,39,2
Dengue,2017,Trat,40,1
Dengue,2017,Trat,41,2
Dengue,2017,Trat,42,2
Dengue,2017,Trat,43,3
Dengue,2017,Trat,44,3
Dengue,2017,Trat,45,1
Dengue,2017,Trat,46,0
Dengue,2017,Trat,47,0
Dengue,2017,Trat,48,2
Dengue,2017,Trat,49,1
Dengue,2017,Trat,50,0
Dengue,2017,Trat,51,4
Dengue,2017,Trat,52,1
Dengue,2017,Trat,53,0
Dengue,2017,Chachoengsao,1,1
Dengue,2017,Chachoengsao,2,7
Dengue,2017,Chachoengsao,3,1
Dengue,2017,Chachoengsao,4,6
Dengue,2017,Chachoengsao,5,5
Dengue,2017,Chachoengsao,6,1
Dengue,2017,Chachoengsao,7,1
Dengue,2017,Chachoengsao,8,1
Dengue,2017,Chachoengsao,9,2
Dengue,2017,Chachoengsao,10,1
Dengue,2017,Chachoengsao,11,1
Dengue,2017,Chachoengsao,12,2
Dengue,2017,Chachoengsao,13,0
Dengue,2017,Chachoengsao,14,7
Dengue,2017,Chachoengsao,15,2
Dengue,2017,Chachoengsao,16,5
Dengue,2017,Chachoengsao,17,2
Dengue,2017,Chachoengsao,18,2
Dengue,2017,Chachoengsao,19,2
Dengue,2017,Chachoengsao,20,6
Dengue,2017,Chachoengsao,21,3
Dengue,2017,Chachoengsao,22,6
Dengue,2017,Chachoengsao,23,13
Dengue,2017,Chachoengsao,24,9
Dengue,2017,Chachoengsao,25,12
Dengue,2017,Chachoengsao,26,11
Dengue,2017,Chachoengsao,27,19
Dengue,2017,Chachoengsao,28,10
Dengue,2017,Chachoengsao,29,13
Dengue,2017,Chachoengsao,30,24
Dengue,2017,Chachoengsao,31,16
Dengue,2017,Chachoengsao,32,18
Dengue,2017,Chachoengsao,33,13
Dengue,2017,Chachoengsao,34,18
Dengue,2017,Chachoengsao,35,17
Dengue,2017,Chachoengsao,36,22
Dengue,2017,Chachoengsao,37,25
Dengue,2017,Chachoengsao,38,17
Dengue,2017,Chachoengsao,39,16
Dengue,2017,Chachoengsao,40,15
Dengue,2017,Chachoengsao,41,12
Dengue,2017,Chachoengsao,42,6
Dengue,2017,Chachoengsao,43,5
Dengue,2017,Chachoengsao,44,5
Dengue,2017,Chachoengsao,45,2
Dengue,2017,Chachoengsao,46,12
Dengue,2017,Chachoengsao,47,12
Dengue,2017,Chachoengsao,48,5
Dengue,2017,Chachoengsao,49,7
Dengue,2017,Chachoengsao,50,14
Dengue,2017,Chachoengsao,51,8
Dengue,2017,Chachoengsao,52,4
Dengue,2017,Chachoengsao,53,2
Dengue,2017,Prachinburi,1,6
Dengue,2017,Prachinburi,2,4
Dengue,2017,Prachinburi,3,4
Dengue,2017,Prachinburi,4,4
Dengue,2017,Prachinburi,5,2
Dengue,2017,Prachinburi,6,1
Dengue,2017,Prachinburi,7,1
Dengue,2017,Prachinburi,8,1
Dengue,2017,Prachinburi,9,0
Dengue,2017,Prachinburi,10,2
Dengue,2017,Prachinburi,11,2
Dengue,2017,Prachinburi,12,0
Dengue,2017,Prachinburi,13,4
Dengue,2017,Prachinburi,14,2
Dengue,2017,Prachinburi,15,6
Dengue,2017,Prachinburi,16,6
Dengue,2017,Prachinburi,17,5
Dengue,2017,Prachinburi,18,7
Dengue,2017,Prachinburi,19,6
Dengue,2017,Prachinburi,20,7
Dengue,2017,Prachinburi,21,8
Dengue,2017,Prachinburi,22,12
Dengue,2017,Prachinburi,23,13
Dengue,2017,Prachinburi,24,19
Dengue,2017,Prachinburi,25,24
Dengue,2017,Prachinburi,26,16
Dengue,2017,Prachinburi,27,21
Dengue,2017,Prachinburi,28,20
Dengue,2017,Prachinburi,29,26
Dengue,2017,Prachinburi,30,31
Dengue,2017,Prachinburi,31,34
Dengue,2017,Prachinburi,32,23
Dengue,2017,Prachinburi,33,23
Dengue,2017,Prachinburi,34,24
Dengue,2017,Prachinburi,35,23
Dengue,2017,Prachinburi,36,11
Dengue,2017,Prachinburi,37,9
Dengue,2017,Prachinburi,38,11
Dengue,2017,Prachinburi,39,5
Dengue,2017,Prachinburi,40,5
Dengue,2017,Prachinburi,41,2
Dengue,2017,Prachinburi,42,6
Dengue,2017,Prachinburi,43,8
Dengue,2017,Prachinburi,44,7
Dengue,2017,Prachinburi,45,6
Dengue,2017,Prachinburi,46,3
Dengue,2017,Prachinburi,47,7
Dengue,2017,Prachinburi,48,3
Dengue,2017,Prachinburi,49,1
Dengue,2017,Prachinburi,50,5
Dengue,2017,Prachinburi,51,1
Dengue,2017,Prachinburi,52,7
Dengue,2017,Prachinburi,53,0
Dengue,2017,Nakhon Nayok,1,0
Dengue,2017,Nakhon Nayok,2,1
Dengue,2017,Nakhon Nayok,3,0
Dengue,2017,Nakhon Nayok,4,0
Dengue,2017,Nakhon Nayok,5,0
Dengue,2017,Nakhon Nayok,6,0
Dengue,2017,Nakhon Nayok,7,1
Dengue,2017,Nakhon Nayok,8,1
Dengue,2017,Nakhon Nayok,9,1
Dengue,2017,Nakhon Nayok,10,1
Dengue,2017,Nakhon Nayok,11,0
Dengue,2017,Nakhon Nayok,12,0
Dengue,2017,Nakhon Nayok,13,0
Dengue,2017,Nakhon Nayok,14,0
Dengue,2017,Nakhon Nayok,15,0
Dengue,2017,Nakhon Nayok,16,1
Dengue,2017,Nakhon Nayok,17,0
Dengue,2017,Nakhon Nayok,18,0
Dengue,2017,Nakhon Nayok,19,0
Dengue,2017,Nakhon Nayok,20,4
Dengue,2017,Nakhon Nayok,21,4
Dengue,2017,Nakhon Nayok,22,2
Dengue,2017,Nakhon Nayok,23,1
Dengue,2017,Nakhon Nayok,24,1
Dengue,2017,Nakhon Nayok,25,1
Dengue,2017,Nakhon Nayok,26,1
Dengue,2017,Nakhon Nayok,27,2
Dengue,2017,Nakhon Nayok,28,2
Dengue,2017,Nakhon Nayok,29,0
Dengue,2017,Nakhon Nayok,30,1
Dengue,2017,Nakhon Nayok,31,0
Dengue,2017,Nakhon Nayok,32,2
Dengue,2017,Nakhon Nayok,33,0
Dengue,2017,Nakhon Nayok,34,0
Dengue,2017,Nakhon Nayok,35,2
Dengue,2017,Nakhon Nayok,36,0
Dengue,2017,Nakhon Nayok,37,1
Dengue,2017,Nakhon Nayok,38,4
Dengue,2017,Nakhon Nayok,39,0
Dengue,2017,Nakhon Nayok,40,0
Dengue,2017,Nakhon Nayok,41,0
Dengue,2017,Nakhon Nayok,42,0
Dengue,2017,Nakhon Nayok,43,0
Dengue,2017,Nakhon Nayok,44,0
Dengue,2017,Nakhon Nayok,45,0
Dengue,2017,Nakhon Nayok,46,0
Dengue,2017,Nakhon Nayok,47,0
Dengue,2017,Nakhon Nayok,48,0
Dengue,2017,Nakhon Nayok,49,0
Dengue,2017,Nakhon Nayok,50,1
Dengue,2017,Nakhon Nayok,51,0
Dengue,2017,Nakhon Nayok,52,0
Dengue,2017,Nakhon Nayok,53,0
Dengue,2017,Sa Kaeo,1,1
Dengue,2017,Sa Kaeo,2,0
Dengue,2017,Sa Kaeo,3,0
Dengue,2017,Sa Kaeo,4,0
Dengue,2017,Sa Kaeo,5,0
Dengue,2017,Sa Kaeo,6,1
Dengue,2017,Sa Kaeo,7,4
Dengue,2017,Sa Kaeo,8,1
Dengue,2017,Sa Kaeo,9,1
Dengue,2017,Sa Kaeo,10,0
Dengue,2017,Sa Kaeo,11,1
Dengue,2017,Sa Kaeo,12,3
